6858 1	8176 0	7954 0	5561 0	1133 0	6269 0
17 1	7188 0	5603 0
8259 1
1761 1	5599 0	2818 0	1672 0	4944 0	765 0	5949 0
223 1
6855 1
6429 1
5954 1
1897 1
621 1	3523 0	2822 0
6067 1
4011 1
4021 1
4242 1	6212 0	3115 0
6796 1
3107 1	4514 0
3855 1	2513 0
1363 1	9140 0
2868 1	1406 0	9091 0
1020 1	7264 0
7443 1
3781 1	8677 0
4218 1
6064 1
226 0
7220 1
5663 1
8937 1	3572 0	1004 0	2117 0	2001 0
1403 1
5249 1	1755 0	47 0
3743 1	4890 0
3700 1
530 1	3721 0
8270 1
7588 1	396 0
3096 1
1290 1
171 1
7999 1	6025 0	2712 0	6772 0
4531 1
7936 1
7630 1
5232 1
2254 1
2927 1
900 1	5867 0
4521 1
2207 1
5702 1
8270 1
2702 1
867 1
2712 1	6645 0
546 1	8270 0
3744 1
9146 1
2712 1	6318 0
4979 1	6798 0	9012 0
9350 1
8281 0
8270 1	1002 0
628 1
9212 1	6443 0	9157 0
900 1	5142 0
4921 1	4155 0	118 0	708 0
7220 1	3317 0	87 0
6241 1	2784 0
8270 1
9305 1
628 1
2712 1	5376 0	6787 0
2941 1
6399 1
3118 1	6190 0	1851 0	3531 0	295 0	7249 0	1238 0	2095 0
8270 0
7773 1
1058 1
7430 1
6459 1
5506 1
1288 1
6385 1
807 1	7589 0
3358 1	3302 0	8928 0	964 0	4670 0	3102 0	6181 0	3991 0	507 0	6586 0
1610 1
679 1	1830 0	4381 0	8290 0
2208 1
9190 1	1620 0	1440 0
1181 1
5105 1	4946 0	1917 0
900 1
1051 0
6835 1	1183 0
1811 1	8567 0	5294 0
3856 1
8536 0	9089 0
4257 1	867 0
4087 1
321 1	7604 0
2486 1	8129 0
1616 1
3732 1
4978 1
7220 1
8923 1	819 0
4887 1
2555 1	8362 0	7947 0
8580 1
4145 1
3255 1
9292 1
8544 1	7961 0
2527 1	6597 0
1805 1
4737 1
7712 1	1825 0
5412 1	6895 0
6953 1	2143 0
8698 1
1153 1
5030 1
5234 1
4291 1	1948 0
2301 1
9244 1
1325 1
1444 1	1906 0
7220 1
628 1
5949 1
1902 0
1567 1	194 0	2774 0	1461 0
5981 1
6870 1
4310 1	7605 0
26 1	3992 0
8270 1
486 1	4906 0
2076 1
2338 1
1245 1	333 0
2569 1	4126 0
8741 1
7220 1
4247 1
4017 1
1252 1
1935 1
7845 1
1718 1	1333 0	3001 0
2814 1
7030 1
5949 1	3432 0	3348 0	607 0
3433 0	8586 0
6905 1	5213 0	9068 0
3813 1
4177 1
4764 1
8846 1	4394 0
4239 1	867 0
900 1	6040 0	5894 0
8270 1
8270 1
8047 1	431 0	1211 0	1550 0
628 1
6367 1
7422 1	7285 0
3956 1	3331 0
7220 1
6442 1
9215 1
5287 1
8270 1
6214 1
6786 1	4589 0	4100 0	1426 0	3448 0	1010 0	8086 0
4095 1
1121 1	867 0	6941 0
4303 1	8270 0
289 1
1546 1	6192 0
2012 1
7049 1
1560 1
1449 0	2121 0
3693 1
2553 1
5992 1	8266 0	5387 0
867 1
711 1	4 0
900 1
4607 1
7861 1
4122 1	7690 0
900 1	1698 0
5705 1	6511 0	4490 0	5168 0
8902 1
3826 1	6113 0	6123 0
5830 1	6374 0	3472 0	2715 0	2712 0
2598 1
1044 1
8270 1
3242 1
5787 1	13 0	9217 0	3548 0
1722 1
923 1
2712 1
2527 1
4978 1
8385 1
3128 1
3372 1	773 0	1647 0	3089 0	5455 0	374 0	1532 0	3013 0	6282 0	2712 0	8317 0
379 1	4070 0
6843 0	1365 0
911 1
2712 1	5677 0	5501 0
4999 1
2843 1
6440 1
4741 1
9267 1
8247 1
8270 1
2176 1
6046 1
1899 1	3581 0	1896 0	5575 0
6438 1
4478 1
8270 1	5060 0
5092 1	2336 0
7362 1	1005 0	4555 0	2527 0
5345 1	4646 0	4815 0
628 1	2624 0
2651 1
8270 1	5503 0
472 1
2222 1
2712 1	7627 0
1857 1
2712 1	8072 0
3589 1
900 1	8270 0
900 1
2691 1	996 0	4870 0
923 1
6012 1	3298 0	8217 0
4013 1	5617 0
4607 1	8270 0
6594 1	2897 0
7541 1
6757 1	3869 0
867 1
867 1	1610 0
4978 1
3856 1
5048 1
8722 1	900 0
2370 0
8955 1	9137 0	9077 0
5472 1
3778 1	3240 0	2109 0	3990 0	7627 0	913 0	8409 0
1721 0
6918 1	4553 0	5286 0	5905 0
4743 1	8669 0
8950 1	8797 0
8270 1
2315 1	612 0	6561 0
8876 1	9021 0	5203 0	1930 0	1269 0	2729 0	5673 0	400 0	647 0	4415 0
1164 1
486 1
3947 1
867 1	4002 0
8270 1	3397 0
1496 1
1425 1
4000 1
8270 1
6516 1
257 1
209 0	4479 0	2527 0
1297 1	139 0
3993 1
8270 1
5186 1	3711 0	0 0
5746 1	6203 0	5307 0	3033 0	2790 0
2418 1	7015 0
4354 1
6229 1	6326 0
2695 1
2076 1	8228 0	1429 0
7641 1
8645 1
91 1
3920 1
2527 1	1795 0
1074 1	4172 0
1447 1	8913 0
4101 1
3844 1
4941 1	1987 0	4868 0	6765 0	7891 0	1855 0	6469 0	355 0	8679 0	7718 0
7238 1
2915 1	3162 0
4978 1	6552 0
3343 1	7847 0	781 0	4229 0	310 0	2189 0
7546 1	8004 0
7206 1	4475 0	6846 0	7854 0
9202 1	3180 0	8509 0	5372 0	1312 0
7938 1	547 0
2250 1	1011 0	6940 0
1438 1	6565 0	3333 0	4345 0	5347 0	681 0	7263 0	5668 0
628 1
121 1	1386 0
8270 1
1822 1
1715 1	2135 0
8658 1
3479 1
3193 1
657 1	2216 0	9270 0	5730 0	7202 0
1610 1
4457 1
8966 1
1884 1	663 0	1271 0
2909 1
613 1	1965 0
900 1
9274 1
2102 1
8833 0
3191 1	3591 0	3852 0	469 0	3834 0
9143 1	2416 0	103 0	2431 0
6450 1
6312 0	5443 0
2712 1	5167 0
1087 1
8912 1	8402 0	7941 0
725 1	678 0	3125 0	6928 0	3201 0	5235 0
3458 1
2786 1
3923 1
4381 1
5860 1	2270 0	2712 0
7427 1	3382 0
812 1	7966 0	1178 0	1418 0	6266 0
2413 1	5949 0
8471 1
8270 0
8270 1
2210 1	1271 0
4546 1	5849 0
5135 1
8158 1
2113 1	2156 0
8888 1	545 0
2068 1	7019 0	784 0
7562 1	3699 0
2505 1
5930 1
6412 1
3856 1	8270 0
1540 1	936 0
8270 1
7877 1	1966 0	7064 0	1274 0	3057 0
4095 1	7558 0
1271 1
2693 1
3307 1
3608 1
8933 1	7549 0
7147 1
2505 1
304 1
8081 1
3292 1
1669 1	199 0	3899 0	5699 0	3806 0
5639 1
8270 1	8645 0
4330 1
2630 1
2786 0	6507 0
6756 1
1130 1
6173 1
2597 1
6925 1
5470 1
1580 1	123 0	3051 0
6042 1	5300 0
1647 0	4869 0	7697 0
8071 1
